timestamp,user_id,session_id,usage_index,task_label,event_type,key,button,x,y
2025-11-21T05:03:05.010062,1,20251121050259_1_a2q9,2,study,key_press,_,,,
2025-11-21T05:03:05.287719,1,20251121050259_1_a2q9,2,study,key_press,_,,,
2025-11-21T05:03:06.302001,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:06.495201,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:06.658290,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:06.988329,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:07.108769,1,20251121050259_1_a2q9,2,study,key_press,<21>,,,
2025-11-21T05:03:07.156299,1,20251121050259_1_a2q9,2,study,key_press,d,,,
2025-11-21T05:03:07.233896,1,20251121050259_1_a2q9,2,study,key_press,k,,,
2025-11-21T05:03:07.384430,1,20251121050259_1_a2q9,2,study,key_press,s,,,
2025-11-21T05:03:07.776427,1,20251121050259_1_a2q9,2,study,key_press,s,,,
2025-11-21T05:03:07.853783,1,20251121050259_1_a2q9,2,study,key_press,u,,,
2025-11-21T05:03:07.992392,1,20251121050259_1_a2q9,2,study,key_press,d,,,
2025-11-21T05:03:08.167889,1,20251121050259_1_a2q9,2,study,key_press,g,,,
2025-11-21T05:03:08.250887,1,20251121050259_1_a2q9,2,study,key_press,k,,,
2025-11-21T05:03:08.441184,1,20251121050259_1_a2q9,2,study,key_press,t,,,
2025-11-21T05:03:08.508258,1,20251121050259_1_a2q9,2,study,key_press,p,,,
2025-11-21T05:03:08.717048,1,20251121050259_1_a2q9,2,study,key_press,d,,,
2025-11-21T05:03:08.845259,1,20251121050259_1_a2q9,2,study,key_press,y,,,
2025-11-21T05:03:08.938280,1,20251121050259_1_a2q9,2,study,key_press,Key.space,,,
2025-11-21T05:03:09.115538,1,20251121050259_1_a2q9,2,study,key_press,w,,,
2025-11-21T05:03:09.199051,1,20251121050259_1_a2q9,2,study,key_press,j,,,
2025-11-21T05:03:09.444642,1,20251121050259_1_a2q9,2,study,key_press,s,,,
2025-11-21T05:03:09.593649,1,20251121050259_1_a2q9,2,study,key_press,m,,,
2025-11-21T05:03:09.643183,1,20251121050259_1_a2q9,2,study,key_press,s,,,
2025-11-21T05:03:09.691914,1,20251121050259_1_a2q9,2,study,key_press,Key.space,,,
2025-11-21T05:03:09.848789,1,20251121050259_1_a2q9,2,study,key_press,w,,,
2025-11-21T05:03:09.909580,1,20251121050259_1_a2q9,2,study,key_press,j,,,
2025-11-21T05:03:10.042358,1,20251121050259_1_a2q9,2,study,key_press,d,,,
2025-11-21T05:03:10.230182,1,20251121050259_1_a2q9,2,study,key_press,x,,,
2025-11-21T05:03:10.274116,1,20251121050259_1_a2q9,2,study,key_press,o,,,
2025-11-21T05:03:10.491121,1,20251121050259_1_a2q9,2,study,key_press,g,,,
2025-11-21T05:03:10.535626,1,20251121050259_1_a2q9,2,study,key_press,m,,,
2025-11-21T05:03:10.601445,1,20251121050259_1_a2q9,2,study,key_press,l,,,
2025-11-21T05:03:10.779278,1,20251121050259_1_a2q9,2,study,key_press,d,,,
2025-11-21T05:03:10.878682,1,20251121050259_1_a2q9,2,study,key_press,l,,,
2025-11-21T05:03:10.972631,1,20251121050259_1_a2q9,2,study,key_press,q,,,
2025-11-21T05:03:11.133649,1,20251121050259_1_a2q9,2,study,key_press,s,,,
2025-11-21T05:03:11.244597,1,20251121050259_1_a2q9,2,study,key_press,l,,,
2025-11-21T05:03:11.365593,1,20251121050259_1_a2q9,2,study,key_press,e,,,
2025-11-21T05:03:11.460047,1,20251121050259_1_a2q9,2,study,key_press,k,,,
2025-11-21T05:03:11.997451,1,20251121050259_1_a2q9,2,study,key_press,.,,,
2025-11-21T05:03:12.088886,1,20251121050259_1_a2q9,2,study,key_press,Key.enter,,,
2025-11-21T05:03:12.284752,1,20251121050259_1_a2q9,2,study,key_press,w,,,
2025-11-21T05:03:12.434365,1,20251121050259_1_a2q9,2,study,key_press,k,,,
2025-11-21T05:03:12.679140,1,20251121050259_1_a2q9,2,study,key_press,d,,,
2025-11-21T05:03:12.933642,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:13.082349,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:13.207422,1,20251121050259_1_a2q9,2,study,key_press,j,,,
2025-11-21T05:03:13.291016,1,20251121050259_1_a2q9,2,study,key_press,d,,,
2025-11-21T05:03:13.587464,1,20251121050259_1_a2q9,2,study,key_press,a,,,
2025-11-21T05:03:13.653538,1,20251121050259_1_a2q9,2,study,key_press,k,,,
2025-11-21T05:03:13.747151,1,20251121050259_1_a2q9,2,study,key_press,f,,,
2025-11-21T05:03:13.852978,1,20251121050259_1_a2q9,2,study,key_press,Key.space,,,
2025-11-21T05:03:14.008087,1,20251121050259_1_a2q9,2,study,key_press,e,,,
2025-11-21T05:03:14.356785,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:14.437140,1,20251121050259_1_a2q9,2,study,key_press,w,,,
2025-11-21T05:03:14.525429,1,20251121050259_1_a2q9,2,study,key_press,h,,,
2025-11-21T05:03:14.582321,1,20251121050259_1_a2q9,2,study,key_press,f,,,
2025-11-21T05:03:14.748062,1,20251121050259_1_a2q9,2,study,key_press,d,,,
2025-11-21T05:03:14.774971,1,20251121050259_1_a2q9,2,study,key_press,j,,,
2025-11-21T05:03:14.902574,1,20251121050259_1_a2q9,2,study,key_press,q,,,
2025-11-21T05:03:15.081045,1,20251121050259_1_a2q9,2,study,key_press,w,,,
2025-11-21T05:03:15.136167,1,20251121050259_1_a2q9,2,study,key_press,k,,,
2025-11-21T05:03:15.393232,1,20251121050259_1_a2q9,2,study,key_press,r,,,
2025-11-21T05:03:15.626509,1,20251121050259_1_a2q9,2,study,key_press,v,,,
2025-11-21T05:03:15.642396,1,20251121050259_1_a2q9,2,study,key_press,n,,,
2025-11-21T05:03:15.849498,1,20251121050259_1_a2q9,2,study,key_press,a,,,
2025-11-21T05:03:16.043077,1,20251121050259_1_a2q9,2,study,key_press,g,,,
2025-11-21T05:03:16.098229,1,20251121050259_1_a2q9,2,study,key_press,k,,,
2025-11-21T05:03:16.286120,1,20251121050259_1_a2q9,2,study,key_press,r,,,
2025-11-21T05:03:16.369340,1,20251121050259_1_a2q9,2,study,key_press,l,,,
2025-11-21T05:03:16.464109,1,20251121050259_1_a2q9,2,study,key_press,Key.space,,,
2025-11-21T05:03:16.671171,1,20251121050259_1_a2q9,2,study,key_press,t,,,
2025-11-21T05:03:16.919481,1,20251121050259_1_a2q9,2,study,key_press,l,,,
2025-11-21T05:03:17.022622,1,20251121050259_1_a2q9,2,study,key_press,f,,,
2025-11-21T05:03:17.187257,1,20251121050259_1_a2q9,2,study,key_press,g,,,
2025-11-21T05:03:17.395751,1,20251121050259_1_a2q9,2,study,key_press,d,,,
2025-11-21T05:03:17.473323,1,20251121050259_1_a2q9,2,study,key_press,j,,,
2025-11-21T05:03:17.587697,1,20251121050259_1_a2q9,2,study,key_press,d,,,
2025-11-21T05:03:17.699646,1,20251121050259_1_a2q9,2,study,key_press,y,,,
2025-11-21T05:03:17.776002,1,20251121050259_1_a2q9,2,study,key_press,Key.space,,,
2025-11-21T05:03:18.032493,1,20251121050259_1_a2q9,2,study,key_press,d,,,
2025-11-21T05:03:18.132491,1,20251121050259_1_a2q9,2,study,key_press,j,,,
2025-11-21T05:03:18.221201,1,20251121050259_1_a2q9,2,study,key_press,Key.shift,,,
2025-11-21T05:03:18.298786,1,20251121050259_1_a2q9,2,study,key_press,E,,,
2025-11-21T05:03:18.381980,1,20251121050259_1_a2q9,2,study,key_press,J,,,
2025-11-21T05:03:18.531404,1,20251121050259_1_a2q9,2,study,key_press,g,,,
2025-11-21T05:03:18.943991,1,20251121050259_1_a2q9,2,study,key_press,g,,,
2025-11-21T05:03:19.095620,1,20251121050259_1_a2q9,2,study,key_press,k,,,
2025-11-21T05:03:19.343838,1,20251121050259_1_a2q9,2,study,key_press,a,,,
2025-11-21T05:03:19.395068,1,20251121050259_1_a2q9,2,study,key_press,u,,,
2025-11-21T05:03:19.404411,1,20251121050259_1_a2q9,2,study,key_press,s,,,
2025-11-21T05:03:19.410830,1,20251121050259_1_a2q9,2,study,key_press,Key.space,,,
2025-11-21T05:03:19.614417,1,20251121050259_1_a2q9,2,study,key_press,w,,,
2025-11-21T05:03:19.691559,1,20251121050259_1_a2q9,2,study,key_press,h,,,
2025-11-21T05:03:19.857485,1,20251121050259_1_a2q9,2,study,key_press,g,,,
2025-11-21T05:03:20.069753,1,20251121050259_1_a2q9,2,study,key_press,d,,,
2025-11-21T05:03:20.097899,1,20251121050259_1_a2q9,2,study,key_press,m,,,
2025-11-21T05:03:20.620518,1,20251121050259_1_a2q9,2,study,key_press,f,,,
2025-11-21T05:03:20.818290,1,20251121050259_1_a2q9,2,study,key_press,Key.shift,,,
2025-11-21T05:03:20.889850,1,20251121050259_1_a2q9,2,study,key_press,R,,,
2025-11-21T05:03:20.994913,1,20251121050259_1_a2q9,2,study,key_press,K,,,
2025-11-21T05:03:21.166380,1,20251121050259_1_a2q9,2,study,key_press,d,,,
2025-11-21T05:03:21.278940,1,20251121050259_1_a2q9,2,study,key_press,y,,,
2025-11-21T05:03:21.736724,1,20251121050259_1_a2q9,2,study,key_press,Key.shift_r,,,
2025-11-21T05:03:22.127535,1,20251121050259_1_a2q9,2,study,key_press,Key.shift_r,,,
2025-11-21T05:03:22.238960,1,20251121050259_1_a2q9,2,study,key_press,?,,,
2025-11-21T05:03:22.359599,1,20251121050259_1_a2q9,2,study,key_press,Key.enter,,,
2025-11-21T05:03:23.096426,1,20251121050259_1_a2q9,2,study,key_press,q,,,
2025-11-21T05:03:23.162683,1,20251121050259_1_a2q9,2,study,key_press,k,,,
2025-11-21T05:03:23.245774,1,20251121050259_1_a2q9,2,study,key_press,d,,,
2025-11-21T05:03:23.350872,1,20251121050259_1_a2q9,2,study,key_press,q,,,
2025-11-21T05:03:23.411354,1,20251121050259_1_a2q9,2,study,key_press,j,,,
2025-11-21T05:03:23.516685,1,20251121050259_1_a2q9,2,study,key_press,q,,,
2025-11-21T05:03:23.622367,1,20251121050259_1_a2q9,2,study,key_press,d,,,
2025-11-21T05:03:23.688998,1,20251121050259_1_a2q9,2,study,key_press,l,,,
2025-11-21T05:03:23.793636,1,20251121050259_1_a2q9,2,study,key_press,Key.space,,,
2025-11-21T05:03:23.947155,1,20251121050259_1_a2q9,2,study,key_press,d,,,
2025-11-21T05:03:24.071708,1,20251121050259_1_a2q9,2,study,key_press,j,,,
2025-11-21T05:03:24.162912,1,20251121050259_1_a2q9,2,study,key_press,q,,,
2025-11-21T05:03:24.250691,1,20251121050259_1_a2q9,2,study,key_press,t,,,
2025-11-21T05:03:24.327896,1,20251121050259_1_a2q9,2,study,key_press,d,,,
2025-11-21T05:03:24.399306,1,20251121050259_1_a2q9,2,study,key_press,m,,,
2025-11-21T05:03:24.488290,1,20251121050259_1_a2q9,2,study,key_press,f,,,
2025-11-21T05:03:24.587876,1,20251121050259_1_a2q9,2,study,key_press,Key.shift,,,
2025-11-21T05:03:24.660145,1,20251121050259_1_a2q9,2,study,key_press,R,,,
2025-11-21T05:03:24.759569,1,20251121050259_1_a2q9,2,study,key_press,K,,,
2025-11-21T05:03:24.853932,1,20251121050259_1_a2q9,2,study,key_press,d,,,
2025-11-21T05:03:24.970343,1,20251121050259_1_a2q9,2,study,key_press,y,,,
2025-11-21T05:03:25.288501,1,20251121050259_1_a2q9,2,study,key_press,Key.shift_r,,,
2025-11-21T05:03:25.360542,1,20251121050259_1_a2q9,2,study,key_press,?,,,
2025-11-21T05:03:25.521323,1,20251121050259_1_a2q9,2,study,key_press,Key.space,,,
2025-11-21T05:03:25.753292,1,20251121050259_1_a2q9,2,study,key_press,q,,,
2025-11-21T05:03:25.858326,1,20251121050259_1_a2q9,2,study,key_press,h,,,
2025-11-21T05:03:26.015976,1,20251121050259_1_a2q9,2,study,key_press,r,,,
2025-11-21T05:03:26.071340,1,20251121050259_1_a2q9,2,study,key_press,h,,,
2025-11-21T05:03:26.311804,1,20251121050259_1_a2q9,2,study,key_press,t,,,
2025-11-21T05:03:26.390335,1,20251121050259_1_a2q9,2,study,key_press,j,,,
2025-11-21T05:03:26.578482,1,20251121050259_1_a2q9,2,study,key_press,e,,,
2025-11-21T05:03:26.620939,1,20251121050259_1_a2q9,2,study,key_press,h,,,
2025-11-21T05:03:26.668727,1,20251121050259_1_a2q9,2,study,key_press,Key.space,,,
2025-11-21T05:03:26.804979,1,20251121050259_1_a2q9,2,study,key_press,w,,,
2025-11-21T05:03:26.821992,1,20251121050259_1_a2q9,2,study,key_press,p,,,
2025-11-21T05:03:27.035765,1,20251121050259_1_a2q9,2,study,key_press,c,,,
2025-11-21T05:03:27.068899,1,20251121050259_1_a2q9,2,study,key_press,n,,,
2025-11-21T05:03:27.231387,1,20251121050259_1_a2q9,2,study,key_press,f,,,
2025-11-21T05:03:27.417777,1,20251121050259_1_a2q9,2,study,key_press,g,,,
2025-11-21T05:03:27.456935,1,20251121050259_1_a2q9,2,study,key_press,o,,,
2025-11-21T05:03:27.614392,1,20251121050259_1_a2q9,2,study,key_press,d,,,
2025-11-21T05:03:27.653197,1,20251121050259_1_a2q9,2,study,key_press,i,,,
2025-11-21T05:03:27.831323,1,20251121050259_1_a2q9,2,study,key_press,g,,,
2025-11-21T05:03:27.880464,1,20251121050259_1_a2q9,2,study,key_press,k,,,
2025-11-21T05:03:28.098306,1,20251121050259_1_a2q9,2,study,key_press,m,,,
2025-11-21T05:03:28.109933,1,20251121050259_1_a2q9,2,study,key_press,s,,,
2025-11-21T05:03:28.301631,1,20251121050259_1_a2q9,2,study,key_press,s,,,
2025-11-21T05:03:28.493585,1,20251121050259_1_a2q9,2,study,key_press,e,,,
2025-11-21T05:03:28.572600,1,20251121050259_1_a2q9,2,study,key_press,p,,,
2025-11-21T05:03:29.004663,1,20251121050259_1_a2q9,2,study,key_press,Key.space,,,
2025-11-21T05:03:29.123842,1,20251121050259_1_a2q9,2,study,key_press,w,,,
2025-11-21T05:03:29.199367,1,20251121050259_1_a2q9,2,study,key_press,j,,,
2025-11-21T05:03:29.343967,1,20251121050259_1_a2q9,2,study,key_press,d,,,
2025-11-21T05:03:29.521580,1,20251121050259_1_a2q9,2,study,key_press,a,,,
2025-11-21T05:03:29.576534,1,20251121050259_1_a2q9,2,study,key_press,k,,,
2025-11-21T05:03:29.731849,1,20251121050259_1_a2q9,2,study,key_press,f,,,
2025-11-21T05:03:29.880806,1,20251121050259_1_a2q9,2,study,key_press,Key.space,,,
2025-11-21T05:03:30.046742,1,20251121050259_1_a2q9,2,study,key_press,d,,,
2025-11-21T05:03:30.102785,1,20251121050259_1_a2q9,2,study,key_press,k,,,
2025-11-21T05:03:30.252249,1,20251121050259_1_a2q9,2,study,key_press,a,,,
2025-11-21T05:03:30.429495,1,20251121050259_1_a2q9,2,study,key_press,e,,,
2025-11-21T05:03:30.512305,1,20251121050259_1_a2q9,2,study,key_press,k,,,
2025-11-21T05:03:30.790757,1,20251121050259_1_a2q9,2,study,key_press,a,,,
2025-11-21T05:03:31.018242,1,20251121050259_1_a2q9,2,study,key_press,g,,,
2025-11-21T05:03:31.123621,1,20251121050259_1_a2q9,2,study,key_press,k,,,
2025-11-21T05:03:31.385545,1,20251121050259_1_a2q9,2,study,key_press,q,,,
2025-11-21T05:03:31.541326,1,20251121050259_1_a2q9,2,study,key_press,s,,,
2025-11-21T05:03:31.568420,1,20251121050259_1_a2q9,2,study,key_press,l,,,
2025-11-21T05:03:31.569040,1,20251121050259_1_a2q9,2,study,key_press,e,,,
2025-11-21T05:03:31.627681,1,20251121050259_1_a2q9,2,study,key_press,k,,,
2025-11-21T05:03:31.792746,1,20251121050259_1_a2q9,2,study,key_press,Key.space,,,
2025-11-21T05:03:31.986061,1,20251121050259_1_a2q9,2,study,key_press,b,,,
2025-11-21T05:03:32.134042,1,20251121050259_1_a2q9,2,study,key_press,b,,,
2025-11-21T05:03:32.315202,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:32.838493,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:32.873043,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:32.907352,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:32.940475,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:32.973756,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:33.007412,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:33.041603,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:33.075018,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:33.108688,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:33.142887,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:33.176555,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:33.210382,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:33.244318,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:33.276935,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:34.237051,1,20251121050259_1_a2q9,2,study,mouse_down,,Button.left,750,579
2025-11-21T05:03:35.357191,1,20251121050259_1_a2q9,2,study,mouse_up,,Button.left,335,463
2025-11-21T05:03:35.940850,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:36.366831,1,20251121050259_1_a2q9,2,study,key_press,g,,,
2025-11-21T05:03:36.417923,1,20251121050259_1_a2q9,2,study,key_press,k,,,
2025-11-21T05:03:36.418434,1,20251121050259_1_a2q9,2,study,key_press,r,,,
2025-11-21T05:03:36.495225,1,20251121050259_1_a2q9,2,study,key_press,h,,,
2025-11-21T05:03:36.643767,1,20251121050259_1_a2q9,2,study,key_press,t,,,
2025-11-21T05:03:36.721117,1,20251121050259_1_a2q9,2,study,key_press,l,,,
2025-11-21T05:03:36.852840,1,20251121050259_1_a2q9,2,study,key_press,v,,,
2025-11-21T05:03:37.055848,1,20251121050259_1_a2q9,2,study,key_press,d,,,
2025-11-21T05:03:37.111689,1,20251121050259_1_a2q9,2,study,key_press,m,,,
2025-11-21T05:03:37.255888,1,20251121050259_1_a2q9,2,study,key_press,s,,,
2025-11-21T05:03:37.433640,1,20251121050259_1_a2q9,2,study,key_press,r,,,
2025-11-21T05:03:37.483179,1,20251121050259_1_a2q9,2,study,key_press,j,,,
2025-11-21T05:03:37.625682,1,20251121050259_1_a2q9,2,study,key_press,s,,,
2025-11-21T05:03:37.708493,1,20251121050259_1_a2q9,2,study,key_press,Key.space,,,
2025-11-21T05:03:37.814173,1,20251121050259_1_a2q9,2,study,key_press,a,,,
2025-11-21T05:03:37.857702,1,20251121050259_1_a2q9,2,study,key_press,k,,,
2025-11-21T05:03:38.002864,1,20251121050259_1_a2q9,2,study,key_press,s,,,
2025-11-21T05:03:38.452632,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:38.567708,1,20251121050259_1_a2q9,2,study,key_press,w,,,
2025-11-21T05:03:38.860327,1,20251121050259_1_a2q9,2,study,key_press,s,,,
2025-11-21T05:03:38.962642,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:39.137724,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:39.421577,1,20251121050259_1_a2q9,2,study,key_press,a,,,
2025-11-21T05:03:39.453730,1,20251121050259_1_a2q9,2,study,key_press,k,,,
2025-11-21T05:03:39.526311,1,20251121050259_1_a2q9,2,study,key_press,s,,,
2025-11-21T05:03:39.715456,1,20251121050259_1_a2q9,2,study,key_press,g,,,
2025-11-21T05:03:39.989969,1,20251121050259_1_a2q9,2,study,key_press,w,,,
2025-11-21T05:03:40.061920,1,20251121050259_1_a2q9,2,study,key_press,l,,,
2025-11-21T05:03:40.297146,1,20251121050259_1_a2q9,2,study,key_press,a,,,
2025-11-21T05:03:40.346560,1,20251121050259_1_a2q9,2,study,key_press,k,,,
2025-11-21T05:03:40.446420,1,20251121050259_1_a2q9,2,study,key_press,s,,,
2025-11-21T05:03:40.568562,1,20251121050259_1_a2q9,2,study,key_press,Key.shift,,,
2025-11-21T05:03:40.707114,1,20251121050259_1_a2q9,2,study,key_press,~,,,
2025-11-21T05:03:41.205194,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:41.619812,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:41.652367,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:41.685145,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:41.720417,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:41.753383,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:41.787768,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:41.941694,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:42.126960,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:42.288771,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:42.468513,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:42.927538,1,20251121050259_1_a2q9,2,study,key_press,Key.backspace,,,
2025-11-21T05:03:43.305346,1,20251121050259_1_a2q9,2,study,key_press,Key.ctrl_l,,,
2025-11-21T05:03:43.523908,1,20251121050259_1_a2q9,2,study,key_press,,,,
2025-11-21T05:03:43.993488,1,20251121050259_1_a2q9,2,study,key_press,Key.alt_l,,,
2025-11-21T05:03:44.043441,1,20251121050259_1_a2q9,2,study,key_press,Key.tab,,,
2025-11-21T05:03:49.848621,1,20251121050259_1_a2q9,2,study,mouse_down,,Button.left,748,552
2025-11-21T05:03:49.916949,1,20251121050259_1_a2q9,2,study,mouse_up,,Button.left,748,552
2025-11-21T06:13:11.945992,1,1_1,1,study,mouse_down,,Button.left,924,576
2025-11-21T06:13:11.993654,1,1_1,1,study,mouse_up,,Button.left,924,576
2025-11-21T06:13:12.197252,1,1_1,1,study,mouse_scroll,,,928,572
2025-11-21T06:13:12.205568,1,1_1,1,study,mouse_scroll,,,928,572
2025-11-21T06:13:12.221360,1,1_1,1,study,mouse_scroll,,,928,572
2025-11-21T06:13:12.229126,1,1_1,1,study,mouse_scroll,,,928,572
2025-11-21T06:13:12.237444,1,1_1,1,study,mouse_scroll,,,928,572
2025-11-21T06:13:12.245508,1,1_1,1,study,mouse_scroll,,,928,571
2025-11-21T06:13:12.253361,1,1_1,1,study,mouse_scroll,,,932,571
2025-11-21T06:13:12.261859,1,1_1,1,study,mouse_scroll,,,934,571
2025-11-21T06:13:12.533088,1,1_1,1,study,mouse_scroll,,,999,525
2025-11-21T06:13:12.549880,1,1_1,1,study,mouse_scroll,,,999,525
2025-11-21T06:13:12.557372,1,1_1,1,study,mouse_scroll,,,999,525
2025-11-21T06:13:12.565055,1,1_1,1,study,mouse_scroll,,,999,525
2025-11-21T06:13:12.573591,1,1_1,1,study,mouse_scroll,,,999,525
2025-11-21T06:13:12.586005,1,1_1,1,study,mouse_scroll,,,999,525
2025-11-21T06:13:12.589925,1,1_1,1,study,mouse_scroll,,,1000,522
2025-11-21T06:13:12.598168,1,1_1,1,study,mouse_scroll,,,1001,522
2025-11-21T06:13:12.821440,1,1_1,1,study,mouse_scroll,,,1002,521
2025-11-21T06:13:12.845719,1,1_1,1,study,mouse_scroll,,,1002,521
2025-11-21T06:13:12.853408,1,1_1,1,study,mouse_scroll,,,1002,521
2025-11-21T06:13:12.861132,1,1_1,1,study,mouse_scroll,,,1002,521
2025-11-21T06:13:12.873700,1,1_1,1,study,mouse_scroll,,,1002,521
2025-11-21T06:13:12.877597,1,1_1,1,study,mouse_scroll,,,1002,521
2025-11-21T06:13:12.881986,1,1_1,1,study,mouse_scroll,,,1002,521
2025-11-21T06:13:13.145439,1,1_1,1,study,mouse_scroll,,,1002,521
2025-11-21T06:13:13.165145,1,1_1,1,study,mouse_scroll,,,1002,521
2025-11-21T06:13:13.169737,1,1_1,1,study,mouse_scroll,,,1002,521
2025-11-21T06:13:13.173853,1,1_1,1,study,mouse_scroll,,,1002,521
2025-11-21T06:13:13.181851,1,1_1,1,study,mouse_scroll,,,1002,521
2025-11-21T06:13:13.189851,1,1_1,1,study,mouse_scroll,,,1002,521
2025-11-21T06:13:13.201297,1,1_1,1,study,mouse_scroll,,,1002,521
2025-11-21T06:13:13.433376,1,1_1,1,study,mouse_scroll,,,1002,521
2025-11-21T06:13:13.453509,1,1_1,1,study,mouse_scroll,,,1002,521
2025-11-21T06:13:13.461713,1,1_1,1,study,mouse_scroll,,,1002,521
2025-11-21T06:13:13.469745,1,1_1,1,study,mouse_scroll,,,1002,521
2025-11-21T06:13:13.477174,1,1_1,1,study,mouse_scroll,,,1002,521
2025-11-21T06:13:13.485858,1,1_1,1,study,mouse_scroll,,,1002,521
2025-11-21T06:13:13.494015,1,1_1,1,study,mouse_scroll,,,1002,521
2025-11-21T06:13:13.721159,1,1_1,1,study,mouse_scroll,,,1000,521
2025-11-21T06:13:13.754753,1,1_1,1,study,mouse_scroll,,,1000,521
2025-11-21T06:13:13.782600,1,1_1,1,study,mouse_scroll,,,1000,521
2025-11-21T06:13:13.814859,1,1_1,1,study,mouse_scroll,,,1000,521
2025-11-21T06:13:13.859764,1,1_1,1,study,mouse_scroll,,,1000,521
2025-11-21T06:13:13.908290,1,1_1,1,study,mouse_scroll,,,1000,521
2025-11-21T06:13:13.953904,1,1_1,1,study,mouse_scroll,,,1000,521
2025-11-21T06:13:14.032800,1,1_1,1,study,mouse_scroll,,,996,519
2025-11-21T06:13:14.061773,1,1_1,1,study,mouse_scroll,,,996,519
2025-11-21T06:13:14.092616,1,1_1,1,study,mouse_scroll,,,996,519
2025-11-21T06:13:14.125749,1,1_1,1,study,mouse_scroll,,,996,519
2025-11-21T06:13:14.139565,1,1_1,1,study,mouse_scroll,,,996,519
2025-11-21T06:13:14.156776,1,1_1,1,study,mouse_scroll,,,996,519
2025-11-21T06:13:14.345191,1,1_1,1,study,mouse_scroll,,,996,519
2025-11-21T06:13:14.361574,1,1_1,1,study,mouse_scroll,,,994,519
2025-11-21T06:13:14.365713,1,1_1,1,study,mouse_scroll,,,994,519
2025-11-21T06:13:14.369807,1,1_1,1,study,mouse_scroll,,,994,519
2025-11-21T06:13:14.377717,1,1_1,1,study,mouse_scroll,,,994,519
2025-11-21T06:13:14.385674,1,1_1,1,study,mouse_scroll,,,994,519
2025-11-21T06:13:14.393938,1,1_1,1,study,mouse_scroll,,,994,519
2025-11-21T06:13:14.629193,1,1_1,1,study,mouse_scroll,,,941,522
2025-11-21T06:13:14.645940,1,1_1,1,study,mouse_scroll,,,940,522
2025-11-21T06:13:14.653761,1,1_1,1,study,mouse_scroll,,,938,524
2025-11-21T06:13:14.670190,1,1_1,1,study,mouse_scroll,,,934,529
2025-11-21T06:13:14.681858,1,1_1,1,study,mouse_scroll,,,933,531
